Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Term,USE_THIS,Is Term,Original Sort Order,Check Fulltext,ReviewType,Project,local_filename,culled_type,culled_term,culled_date,culled_COMMENTS,missing,Filename,Date,Additional Pages,Unnamed: 18,special
0.0,"C Baron, O Eckert",The Kentucky Women Artists Timeline,2021,ThinkIR: The Univ ThinkIR: The University of Louisville ersity of Louisville's Institutional Reposit s Institutional Repository,ir.library.louisville.edu,https://ir.library.louisville.edu/faculty/774/,,191.0,##########,,,,,,,,,0.0,0.0,0.0,2.0,3.0,… The nonprofit Art+Feminism has led the way in closing gaps … Data analysis tools have shown that Wikipedia contains … articles on Wikipedia through events sponsored by Art+Feminism. …,https://ir.library.louisville.edu/cgi/viewcontent.cgi?article=1784&context=faculty,,Art+Feminism,True,TRUE,191.0,,discussion,Art+Feminism,0,0,0,0,,,,,,,
2.0,C Korsmeyer,Efervescencias salvajes: una mirada retrospectiva al arte feminista,2018,Anales de Historia del Arte,core.ac.uk,https://core.ac.uk/download/pdf/162288441.pdf,"https://scholar.google.com/scholar?cites=15361939182228787539&as_sdt=2005&sciodt=0,5&hl=en",422.0,##########,PDF,,,,,,,,2.0,0.0,2.0,1.0,6.0,"… En 2017, Wikipedia añadió entradas de más de 6500 mujeres artistas a sus referencias. … de investigadores implicados en los que denominaron Art+Feminism Wikipedia Edit-a-Thon7. …",https://core.ac.uk/download/pdf/162288441.pdf,,Art+Feminism,True,TRUE,422.0,,mention,Art+Feminism,0,0,0,0,,,,,,,
1.0,C Korsmeyer,Wild effervescences: a retrospective look at feminist art,2018,Anales de Historia del Arte,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/bcaf/a0de72d7f3e95e09b0be4947efb5bec6849f.pdf,"https://scholar.google.com/scholar?cites=582226976170927875&as_sdt=2005&sciodt=0,5&hl=en",32.0,##########,PDF,,,,,,,,1.0,0.0,1.0,1.0,6.0,"… In 2017, Wikipedia added entries for over 6,500 women artists … in what they termed the Art+Feminism Wikipedia Edit-a-Thon4… Narrowing gender gap, Wikipedia Edit-a-Thon writes 6,500 …",https://pdfs.semanticscholar.org/bcaf/a0de72d7f3e95e09b0be4947efb5bec6849f.pdf,,Art+Feminism,True,TRUE,32.0,,mention,Art+Feminism,0,0,0,0,,,,,,,
7.0,"C López, R Farzan",Designing for digital inclusion: a post-hoc evaluation of a civic technology,2017,"… : 9th International Conference, SocInfo 2017, Oxford …",Springer,https://link.springer.com/chapter/10.1007/978-3-319-67217-5_34,"https://scholar.google.com/scholar?cites=13088417279543555556&as_sdt=2005&sciodt=0,5&hl=en",345.0,##########,,10.1007/978-3-319-67217-5_34,,,,,,,7.0,1.0,4.0,2.0,7.0,"… A case study of impact of Wikipedia art + feminism edit-a-thon events on newcomers. In: Proceedings of the International Conference on Social Informatics, SocInfo 2016 (2016, to …",https://www.researchgate.net/profile/Rosta-Farzan/publication/319451796_Designing_for_Digital_Inclusion_A_Post-Hoc_Evaluation_of_a_Civic_Technology/links/5c37c98592851c22a36b289b/Designing-for-Digital-Inclusion-A-Post-Hoc-Evaluation-of-a-Civic-Technology.pdf,,Art+Feminism,True,TRUE,345.0,,0,0,C_López__R_Farzan_Designing_for_digital_inclusion_a_post-hoc_evaluation_of_a_civic_technology.pdf,0,0,##,,Keyword not found,,,,,
1.0,C MacArthur,The Effects of Ambiguity: A Feminist Study of Human Signifiers in Human-Computer Interaction,2016,"The Effects of Ambiguity:
A Feminist Study of Human Signifiers in
Human-Computer Interaction",uwspace.uwaterloo.ca,https://uwspace.uwaterloo.ca/handle/10012/10243,"https://scholar.google.com/scholar?cites=754541714867525367&as_sdt=2005&sciodt=0,5&hl=en",315.0,##########,,,,,,,,,1.0,0.0,1.0,1.0,8.0,"… Interestingly, Art+Feminism organizers state that Wikipedia has been very supportive of their initiative, even providing funding for childcare during the event, despite the site having …",https://uwspace.uwaterloo.ca/bitstream/handle/10012/10243/MacArthur_Cayley.pdf?sequence=1&isAllowed=y,,Art+Feminism,True,TRUE,315.0,,discussion,Art+Feminism,0,0,0,0,,,,,,,
1.0,C Meyer,"“If You Want to Change the World, Edit Wikipedia”: Mitigating the Gender Gap and Systemic Bias on Wikipedia",2022,Mitigating the Gender Gap and Systemic Bias on Wikipedia,search.proquest.com,https://search.proquest.com/openview/e24b5309c75a4e6c7395ffef67532eb5/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=8FCVcMI1e_0AAAAA:cfIkgtBpdVj51nOUXH2L09lcJZWC-8FEtrMxkOAg-4MEGjqxTQ8eKGmGvUZFmOTVXZTE78-8XA,"https://scholar.google.com/scholar?cites=14697624069885238398&as_sdt=2005&sciodt=0,5&hl=en",110.0,##########,HTML,,,,,,,,1.0,1.0,1.0,1.0,2.0,… The founders of Art+Feminism write in Wikipedia @ 20 that edit counts do not accurately measure the success of individuals or projects because it fails to consider other kinds of labor …,https://search.proquest.com/openview/e24b5309c75a4e6c7395ffef67532eb5/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=8FCVcMI1e_0AAAAA:cfIkgtBpdVj51nOUXH2L09lcJZWC-8FEtrMxkOAg-4MEGjqxTQ8eKGmGvUZFmOTVXZTE78-8XA,,Art+Feminism,True,TRUE,110.0,,0,0,0,0,0,0,,Keyword not found,,,,,
1.0,C Rivard,"“Flagged for Deletion”: Wikipedia, the Federal Writers' Project, and First-Year Composition",2022,"Teaching through the Archives: Text, Collaboration …",books.google.com,https://books.google.com/books?hl=en&lr=&id=VTmoEAAAQBAJ&oi=fnd&pg=PA248&dq=%22art+feminism%22+wikipedia&ots=WBhsXTK2Ks&sig=ZgtTKwzC0RS14TnX2D9Vt46YFgc,"https://scholar.google.com/scholar?cites=10827814160499169561&as_sdt=2005&sciodt=0,5&hl=en",72.0,##########,,,,,,,,,1.0,1.0,1.0,1.0,2.0,"… Moreover, activism-oriented groups such as Art+ Feminism offer Wikipedia edit-… Wikipedia. Informed by critical pedagogy and intersectional feminist organizing principles, Art+ Feminism …",,,Art+Feminism,True,TRUE,72.0,,0,0,"C_Rivard_“Flagged_for_Deletion”_Wikipedia,_the_Federal_Writers_Project,_and_First-Year_Composition.pdf",0,0,##,,No pdf,,,,,
2.0,C Stine,Crowdsourced pedagogy: Editing Wikipedia and the Framework for Information Literacy for Higher Education,2022,College &Research Libraries News,crln.acrl.org,https://crln.acrl.org/index.php/crlnews/article/view/25406,"https://scholar.google.com/scholar?cites=8094061310176272581&as_sdt=2005&sciodt=0,5&hl=en",76.0,##########,,,,,,,,,2.0,1.0,2.0,1.0,2.0,"… Librarians can support efforts to increase the diversity of editors by participating in edit-a-thon campaigns such as 1Lib1Ref, Art+Feminism, and Women in Science, which seek to bridge …",https://crln.acrl.org/index.php/crlnews/article/download/25406/33276,,Art+Feminism,True,TRUE,76.0,,discussion,Art+Feminism,C_Stine_Crowdsourced_pedagogy_Editing_Wikipedia_and_the_Framework_for_Information_Literacy_for_Higher_Education.pdf,0,Art+Feminism,0,,,,,,,
0.0,C Strzelecka,Cyfrowe wiedźmy Wikipedii,2021,Czas Kultury,ceeol.com,https://www.ceeol.com/search/article-detail?id=969445,,410.0,##########,,,,,,,,,0.0,0.0,0.0,1.0,3.0,"… współczesna Kariatyda w prawej ręce trzyma symbol globalnego ruchu Art+Feminism. … Wikipedia articles about Polish women artists. Using online tools, the digital Witches of Wikipedia …",https://www.academia.edu/download/96306461/49_54_CStrzelecka_CyfroweWiedzmyWikipedii_CzasKultury_2_2021.pdf,,Art+Feminism,True,TRUE,410.0,,discussion,Art+Feminism,C_Strzelecka_Cyfrowe_wiedźmy_Wikipedii.pdf,0,Art+Feminism,0,,,,,,,
0.0,C Terry,Annual Report of the RISD Fleet Library 2014-2015,2015,Annual Report of the RISD Fleet Library 2014-2015,digitalcommons.risd.edu,https://digitalcommons.risd.edu/cgi/viewcontent.cgi?article=1000&context=library_annualreport,,369.0,##########,PDF,,,,,,,,0.0,0.0,0.0,1.0,9.0,"… Art + Feminism Wikipedia Editathon On Sunday March 8, Alice … of the International Art + Feminism Wikipedia Editathon. Alice … Two Boston-based wikipedia editors were on hand to offer …",https://digitalcommons.risd.edu/cgi/viewcontent.cgi?article=1000&context=library_annualreport,,Art+Feminism,True,TRUE,369.0,,0,0,0,0,0,0,,Keyword not found,,,,,
0.0,C Terry,Annual Report of the RISD Fleet Library 2015-2016,2016,Annual Report of the RISD Fleet Library 2015-2016,digitalcommons.risd.edu,https://digitalcommons.risd.edu/cgi/viewcontent.cgi?article=1002&context=library_annualreport,,352.0,##########,PDF,,,,,,,,0.0,0.0,0.0,1.0,8.0,"… Art + Feminism Wikipedia Editathon On Saturday March 5th, Alice and Ellen hosted the 2nd … Art + Feminism Wikipedia Editathon. The event was organized to address Wikipedia’s …",https://digitalcommons.risd.edu/cgi/viewcontent.cgi?article=1002&context=library_annualreport,,Art+Feminism,True,TRUE,352.0,,0,0,0,0,0,0,,Keyword not found,,,,,
0.0,C Wolifson,"Patriotism, patriarchy and politics",2015,Art Monthly Australia,search.informit.org,https://search.informit.org/doi/abs/10.3316/informit.609451354328937,,158.0,##########,,10.3316/informit.609451354328937,,,,,,,0.0,0.0,0.0,1.0,9.0,… This included a reprisal of Art+Feminism’s ‘Wikipedia Edit-athon’ in which contributors seek to redress the gender imbalances within the global information repository. The program took …,https://search.proquest.com/openview/8fb6dc42ec4669990cfdba4286f863b2/1?pq-origsite=gscholar&cbl=886360&casa_token=AY5MuaUshFQAAAAA:K7UBhBq3yTpwnnal5ey9C5wl1u9tVVtdMleaWMIAmW0djnQywyOdZ5_ggrdDjQpx7d1--TFYhw,,Art+Feminism,True,TRUE,158.0,,0,0,0,0,0,0,,Keyword not found,,,,,
0.0,D Alemany,Making women's history matter: Female presence in and through Wikipedia,2017,"Making women’s history matter: Female presence in and through
Wikipedia ",rua.ua.es,https://rua.ua.es/dspace/handle/10045/68854,,33.0,##########,,,,,,,,,0.0,0.0,0.0,1.0,7.0,"… of Wikipedia exists among others, ie racial bias, social bias. The purpose of this article is to explore the gender gap (aka gender bias) of Wikipedia … “2017 Art+Feminism Wikipedia Edita-…",https://rua.ua.es/dspace/bitstream/10045/68854/1/2017_Alemany_etal_Making-womens-history-matter.pdf,,Art+Feminism,True,TRUE,33.0,,mention,Art+Feminism,0,0,0,0,,,,,,,
0.0,D Gaertner,# HonouringIndigenousWriters: Visiting with and through Indigenous Literatures in the “Digital Turn”,2023,Transmotion,journals.kent.ac.uk,https://journals.kent.ac.uk/index.php/transmotion/article/view/1107,,117.0,##########,,,,,,,,,0.0,0.0,0.0,1.0,1.0,"… Art + Feminism represents one of the most enduring and successful Wikipedia editathons, with a track record spanning since 2014. This global movement has engaged over 20,000 …",https://journals.kent.ac.uk/index.php/transmotion/article/download/1107/2250,,Art+Feminism,True,TRUE,117.0,,0,0,D_Gaertner_#_HonouringIndigenousWriters_Visiting_with_and_through_Indigenous_Literatures_in_the_“Digital_Turn”.pdf,0,0,0,,Keyword not found,,,,,
71.0,"D Howard, L Irani",Ways of knowing when research subjects care,2019,Proceedings of the 2019 CHI Conference on Human …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3290605.3300327,"https://scholar.google.com/scholar?cites=1780525877763897176&as_sdt=2005&sciodt=0,5&hl=en",217.0,##########,,10.1145/3290605.3300327,,,,,,,71.0,14.0,36.0,2.0,5.0,"… From 2013-2015, I worked with others to organize many such events, including a series of international edit-a-thons called ‘Wiki Loves Pride,’ and ‘Art+Feminism,’ presenting at …",https://dl.acm.org/doi/pdf/10.1145/3290605.3300327,,Art+Feminism,True,TRUE,217.0,,mention,Art+Feminism,0,0,0,##,,I can not find matching source,,,,,
3.0,"D Metilli, C Paolini",Non-binary Gender Representation in Wikidata,2023,Non-binary Gender Representation in Wikidata,wikidataworkshop.github.io,https://wikidataworkshop.github.io/2023/papers/17__published_non_binary_gender_r%5B1%5D.pdf,"https://scholar.google.com/scholar?cites=7300354437193564857&as_sdt=2005&sciodt=0,5&hl=en",285.0,##########,PDF,,,,,,,,3.0,3.0,2.0,2.0,1.0,"… Diversity Observatory, a project that tracks the content gaps that are present in Wikipedia, … gender diversity such as Wikiproject LGBT, and Art+Feminism.However, given the wide scale …",https://wikidataworkshop.github.io/2023/papers/17__published_non_binary_gender_r%5B1%5D.pdf,,Art+Feminism,True,TRUE,285.0,,mention,Art+Feminism,0,0,0,0,,,,,,,
0.0,"D Ramírez-Ordóñez, N Ferran-Ferrer, J Meneses","Wikipedia and gender: The deleted, the marked, and the unpolluted biographies",2022,"Wikipedia and gender: The deleted, the marked, and the
unpolluted biographies",wikiworkshop.org,https://wikiworkshop.org/2022/papers/WikiWorkshop2022_paper_27.pdf,,104.0,##########,PDF,,,,,,,,0.0,0.0,0.0,3.0,2.0,"… says that Wikipedia has no firm rules. We can get a sense of the complexity in Wikipedia, but we’ll … Within the Wikipedia Community, researchers from Art+Feminism studied the English, …",https://wikiworkshop.org/2022/papers/WikiWorkshop2022_paper_27.pdf,,Art+Feminism,True,TRUE,104.0,,mention,Art+Feminism,0,0,0,0,,,,,,,
0.0,D Robb,Exploring Imbalances on Wikipedia Through Archival Creation Theories,2024,The iJournal: Student Journal of the Faculty of …,theijournal.ca,https://theijournal.ca/index.php/ijournal/article/view/44532,,37.0,##########,,,,,,,,,0.0,0.0,0.0,1.0,1.0,"… Art+Feminism, an organization with a mission “to build a community of activists committed to closing information gaps,” starts with Wikipedia (Art+Feminism, nd). Its vision is to welcome …",https://theijournal.ca/index.php/ijournal/article/download/44532/33510,,Art+Feminism,True,TRUE,37.0,,discussion,Art+Feminism,0,0,0,##,,,,,,,
7.0,D Robichaud,Wikipedia Edit-a-thons: Thinking Beyond the Warm Fuzzie,2017,Wikipedia Edit-a-thons: Thinking Beyond the Warm Fuzzies,uwspace.uwaterloo.ca,https://uwspace.uwaterloo.ca/handle/10012/11860,"https://scholar.google.com/scholar?cites=1272390586966493540&as_sdt=2005&sciodt=0,5&hl=en",57.0,##########,,,,,,,,,7.0,1.0,7.0,1.0,7.0,"… Encompassing information and technical literacy skills development, the success of edit-a-thon campaigns, such the annual art+feminism events, demonstrate their utility and value as …",https://uwspace.uwaterloo.ca/bitstream/handle/10012/11860/3802-20672-2-PB.pdf?sequence=1&isAllowed=y,,Art+Feminism,True,TRUE,57.0,,discussion,Art+Feminism,0,0,0,0,,,,,,,
3.0,"D Robichaud, K McCracken",Doing the work: Editing Wikipedia as an act of reconciliation,2018,"Doing the work: Editing Wikipedia as an
act of reconciliation",uwspace.uwaterloo.ca,https://uwspace.uwaterloo.ca/handle/10012/14198,"https://scholar.google.com/scholar?cites=16751523739181601790&as_sdt=2005&sciodt=0,5&hl=en",114.0,##########,,,,,,,,,3.0,1.0,2.0,2.0,6.0,"… Wikipedia as a site of reconciliation. Some have explored the potential of diversifying Wikipedia … 3​; 4​), and movements such as​​Art+Feminism​ have positioned editing Wikipedia …",https://uwspace.uwaterloo.ca/bitstream/handle/10012/14198/Robichaud-McCracken-DoingTheWork.pdf?sequence=1,,Art+Feminism,True,TRUE,114.0,,mention,Art+Feminism,0,0,0,0,,,,,,,
17.0,"DE Park, LM Bridges",Meet students where they are: Centering Wikipedia in the classroom,2022,Communications in information literacy,pdxscholar.library.pdx.edu,https://pdxscholar.library.pdx.edu/comminfolit/vol16/iss1/2/,"https://scholar.google.com/scholar?cites=18422423185976722114&as_sdt=2005&sciodt=0,5&hl=en",108.0,##########,,,,,,,,,17.0,9.0,9.0,2.0,2.0,… we consider how participation in Wikipedia may be hindered … Art + Feminism are introduced. Students learn about the efforts of women and allies to increase representation in Wikipedia …,https://pdxscholar.library.pdx.edu/cgi/viewcontent.cgi?article=1539&context=comminfolit,,Art+Feminism,True,TRUE,108.0,,0,0,0,0,0,##,,Keyword not found,,,,,
0.0,DHD De Fazio,Two on the Transsibérien: Examining Sonia Delaunay-Terk's La Prose du Transsibérien et de la Petite Jehanne De France and Kitty Maryatt's Faithful Re …,2023,"EXAMINING SONIA DELAUNAY-TERK’S
LA PROSE DU TRANSSIBÉRIEN ET DE LA PETITE JEHANNE DE FRANCE
AND KITTY MARYATT’S FAITHFUL RE-CREATION",search.proquest.com,https://search.proquest.com/openview/5b8876bb3241eb0ad8535dd409a5c53e/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=jvKFrSGElLsAAAAA:qaPLmfKXOiUC2e0xEY95gkb-9YEVwb3bP42jdBGqKSX7e5BFlFEtHbmycsMsPrA6pJQBFgv5qQ,,307.0,##########,BOOK,,,,,,,,0.0,0.0,0.0,1.0,1.0,"… of Delaunay-Terk on Wikipedia, as of writing … Art + Feminism, which since 2011 has worked to close “information gaps related to gender, feminism, and the arts, beginning with Wikipedia.…",https://search.proquest.com/openview/5b8876bb3241eb0ad8535dd409a5c53e/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=jvKFrSGElLsAAAAA:qaPLmfKXOiUC2e0xEY95gkb-9YEVwb3bP42jdBGqKSX7e5BFlFEtHbmycsMsPrA6pJQBFgv5qQ,,Art+Feminism,True,TRUE,307.0,,0,0,0,0,0,0,,Keyword not found,,,,,
1.0,"DW Mcdonald, M Zachry",On the Alignment Between Self-Declared Gender Identity and Topical Content from Wikipedia,2021,ACM Transactions on Social Computing,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3450753?casa_token=GVU2CutSvcsAAAAA:Rsnl0A_Vacw7Gd1jiTmnxEkBI4I4a2oZcUYMeEYuhXMvc3RPeyQS0aIJFMY02ebNEdcn4juRZFxu,"https://scholar.google.com/scholar?cites=8112005056303795154&as_sdt=2005&sciodt=0,5&hl=en",207.0,##########,,10.1145/3450753,,,,,,,1.0,0.0,1.0,2.0,3.0,"… of topical article content from Wikipedia. Through thousands of … bias, we leverage two of Wikipedia’s category systems to … are part of efforts by the Wikipedia art+feminism group [30]. …",https://dl.acm.org/doi/pdf/10.1145/3450753?casa_token=CBh_mAIKFEQAAAAA:q3IbdypdDGOGQkD4H_oVHbczNCKk1neZNqwqtHPr8JXdlOyA8SRzRcCZwuOx4eA12G-kg-n4Tckt,,Art+Feminism,True,TRUE,207.0,,0,0,0,0,0,0,,Keyword not found,,,,,
28.0,"E Arroyo-Ramirez, RL Chou, J Freedman, S Fujita…",The reach of a long-arm stapler: Calling in microaggressions in the LIS field through zine work,2018,Library Trends,muse.jhu.edu,https://muse.jhu.edu/pub/1/article/706991/summary,"https://scholar.google.com/scholar?cites=8268944078679938774&as_sdt=2005&sciodt=0,5&hl=en",262.0,##########,,,,,,,,,28.0,5.0,6.0,5.0,6.0,"… Within the LIS field, examples include #critlib and #libtechgender on Twitter and the Art+Feminism Wikipedia Edit-a-thon events. Outside of the LIS field, there were projects such as The …",https://www.ideals.illinois.edu/items/108098/bitstreams/352753/object?dl=1,,Art+Feminism,True,TRUE,262.0,,discussion,Art+Feminism,0,0,0,0,,,,,,,
0.0,"E Baker, L McNamara, B Mackay, K Vincent","How to contribute climate change information to Wikipedia: a guide for researchers, practitioners and communicators",2020,"HOW TO CONTRIBUTE CLIMATE CHANGE
INFORMATION TO WIKIPEDIA ",idl-bnc-idrc.dspacedirect.org,https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/59701/1/451decdb-5a38-4253-9eb3-79ac1b8649ce.pdf,,276.0,##########,PDF,,,,,,,,0.0,0.0,0.0,4.0,4.0,"… editing Wikipedia can seem daunting at first, once you are familiar with the Wikipedia style and … A student participates in the Art+Feminism Wikipedia edita-thon (adding content about …",https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/59701/1/451decdb-5a38-4253-9eb3-79ac1b8649ce.pdf,,Art+Feminism,True,TRUE,276.0,,discussion,Art+Feminism,0,0,0,0,,,,,,,
